326822;101;0.5401069518716578;16
221904;167;0.5529801324503312;12
202681;99;0.41422594142259417;35
271793;87;0.5117647058823529;8
128027;58;0.2510822510822511;12
257205;126;0.4315068493150685;15
31624;79;0.3062015503875969;10
149147;93;0.36904761904761907;5
117238;62;0.21754385964912282;81
110087;63;0.5887850467289719;18
134725;50;0.352112676056338;6
203205;165;0.39473684210526316;13
278521;93;0.3675889328063241;12
239624;50;0.4;20
196267;48;0.5517241379310345;2
190604;79;0.28832116788321166;76
176214;147;0.5444444444444444;23
171635;143;0.5035211267605634;8
351906;54;0.6136363636363636;4
357810;111;0.5362318840579711;11
312594;171;0.4090909090909091;25
169516;78;0.42391304347826086;45
346538;138;0.5247148288973384;13
248616;153;0.5795454545454546;8
337591;84;0.45901639344262296;23
189573;157;0.29961832061068705;7
328614;88;0.5238095238095238;6
93383;76;0.6333333333333333;3
201965;107;0.49767441860465117;8
266041;227;0.3709150326797386;30
32004;175;0.43103448275862066;18
249276;269;0.5056390977443609;8
178524;59;0.28921568627450983;3
242938;115;0.30666666666666664;7
351949;101;0.4488888888888889;4
347342;97;0.30990415335463256;5
269233;41;0.5;8
112751;43;0.4673913043478261;10
229671;261;0.4453924914675768;18
11895;65;0.24528301886792453;30
201851;103;0.569060773480663;5
351912;57;0.48717948717948717;10
209084;113;0.3923611111111111;20
172189;94;0.3836734693877551;36
312577;37;0.5211267605633803;6
279878;48;0.6;2
292573;72;0.22153846153846155;59
172182;96;0.27988338192419826;27
149522;62;0.5081967213114754;1
206041;143;0.5860655737704918;10
235134;121;0.4368231046931408;2
273729;289;0.39643347050754457;35
26974;89;0.5855263157894737;9
137041;45;0.32142857142857145;10
350365;63;0.3987341772151899;13
132057;62;0.6813186813186813;6
176216;151;0.5471014492753623;11
189957;140;0.24096385542168675;23
116885;112;0.24347826086956523;32
185486;130;0.37572254335260113;103
93158;80;0.43243243243243246;15
149556;137;0.5111940298507462;13
154505;59;0.45038167938931295;20
346671;52;0.416;7
42521;97;0.3464285714285714;19
31243;6;1.0;0
300173;43;0.31851851851851853;1
114340;60;0.19292604501607716;12
116834;90;0.5625;5
211751;56;0.37583892617449666;13
355428;74;0.5826771653543307;6
302263;103;0.42386831275720166;10
322214;198;0.40824742268041236;94
126644;83;0.3878504672897196;4
90510;119;0.44569288389513106;3
230940;86;0.28762541806020064;9
328619;102;0.6181818181818182;4
114326;99;0.309375;21
294287;84;0.24489795918367346;38
87685;49;0.44545454545454544;1
302259;112;0.345679012345679;26
93386;62;0.5636363636363636;6
231023;37;0.30833333333333335;10
221695;141;0.31543624161073824;31
55585;60;0.31413612565445026;16
277739;99;0.24146341463414633;45
149372;48;0.48;4
355484;133;0.525691699604743;15
177841;84;0.36363636363636365;6
312635;202;0.5113924050632911;8
230902;73;0.30416666666666664;37
280315;73;0.44785276073619634;8
347307;35;0.603448275862069;9
332430;84;0.4692737430167598;19
201983;270;0.5263157894736842;5
347178;91;0.3775933609958506;12
87687;81;0.29347826086956524;20
277427;64;0.34408602150537637;8
180911;262;0.43305785123966944;14
35349;129;0.3816568047337278;35
14748;63;0.4883720930232558;9
329044;75;0.42134831460674155;20
117240;79;0.341991341991342;7
201082;69;0.49640287769784175;4
296241;75;0.5769230769230769;5
176646;120;0.2912621359223301;14
184793;59;0.472;1
150722;55;0.514018691588785;0
244222;574;0.47674418604651164;24
221767;84;0.5185185185185185;8
205883;89;0.47593582887700536;18
328493;99;0.29819277108433734;13
227747;86;0.5308641975308642;14
205872;86;0.3412698412698413;8
346534;110;0.49327354260089684;14
43056;69;0.42073170731707316;3
196991;86;0.5149700598802395;15
201848;61;0.3388888888888889;9
123951;97;0.36466165413533835;24
31610;88;0.38427947598253276;21
11854;112;0.3446153846153846;11
322232;77;0.5202702702702703;3
224523;85;0.5743243243243243;0
149016;108;0.29427792915531337;26
16701;128;0.5333333333333333;2
329011;108;0.38162544169611307;4
11889;73;0.32882882882882886;5
343897;46;0.25;53
256401;92;0.3665338645418327;32
296228;31;0.33695652173913043;29
54464;47;0.618421052631579;1
155457;100;0.3067484662576687;24
314607;63;0.3888888888888889;5
237669;107;0.5977653631284916;7
149577;23;0.25;55
124748;54;0.33540372670807456;7
347343;88;0.3154121863799283;8
135822;265;0.37857142857142856;25
11851;83;0.28135593220338984;19
27838;39;0.7222222222222222;0
334311;63;0.5625;3
115080;86;0.5212121212121212;13
140190;85;0.4913294797687861;3
288503;412;0.4212678936605317;30
343514;107;0.3664383561643836;14
121486;26;0.3023255813953488;18
343495;52;0.40310077519379844;8
234343;71;0.3380952380952381;21
354044;5;1.0;0
292617;50;0.25380710659898476;52
198928;91;0.4099099099099099;21
143708;65;0.39634146341463417;19
279875;139;0.3904494382022472;83
210108;17;0.5666666666666667;0
226438;89;0.4472361809045226;6
328684;123;0.3245382585751979;62
35249;77;0.36492890995260663;11
54041;88;0.29931972789115646;38
42498;96;0.6114649681528662;2
230021;90;0.410958904109589;10
176076;58;0.38666666666666666;24
93416;62;0.40522875816993464;5
133952;56;0.3916083916083916;12
85434;87;0.3625;4
143882;75;0.7075471698113207;5
143722;27;0.2523364485981308;32
329033;98;0.5798816568047337;6
13111;74;0.46540880503144655;6
90525;71;0.33649289099526064;38
294323;115;0.3314121037463977;22
295992;98;0.3081761006289308;52
10876;199;0.33843537414965985;26
63219;60;0.5504587155963303;0
154513;84;0.38009049773755654;11
26038;61;0.21403508771929824;3
180915;218;0.48552338530066813;23
35914;60;0.32786885245901637;5
312633;223;0.42802303262955854;23
115068;134;0.536;5
300318;112;0.5137614678899083;8
346132;82;0.5290322580645161;3
178570;77;0.6470588235294118;6
302280;85;0.38990825688073394;29
280147;56;0.28426395939086296;19
128026;66;0.3350253807106599;28
205865;134;0.4944649446494465;34
26861;72;0.5373134328358209;4
330583;69;0.3631578947368421;6
360124;54;0.46956521739130436;5
294300;99;0.45;19
126639;85;0.38288288288288286;3
294130;122;0.26124197002141325;23
178574;65;0.47101449275362317;3
238175;26;0.7878787878787878;0
230007;101;0.4156378600823045;9
241039;101;0.4786729857819905;11
266045;65;0.5963302752293578;4
148835;124;0.36795252225519287;17
275706;72;0.4585987261146497;9
322249;67;0.39880952380952384;16
230944;100;0.38022813688212925;18
228904;75;0.635593220338983;7
328510;80;0.39603960396039606;14
42497;96;0.4;7
45294;129;0.542016806722689;5
149673;46;0.38333333333333336;18
328622;89;0.577922077922078;9
279857;103;0.5988372093023255;11
10590;100;0.2631578947368421;23
279104;117;0.5131578947368421;18
286254;77;0.3407079646017699;52
115083;84;0.631578947368421;13
144383;76;0.4810126582278481;5
106672;97;0.41452991452991456;19
117251;88;0.4055299539170507;3
174479;229;0.435361216730038;25
230022;120;0.36253776435045315;60
346134;58;0.453125;0
90494;70;0.660377358490566;1
172431;94;0.34944237918215615;12
314295;79;0.32916666666666666;8
108995;97;0.521505376344086;7
128342;109;0.48878923766816146;11
230006;57;0.3496932515337423;38
11273;64;0.6213592233009708;5
230567;101;0.2774725274725275;25
163858;191;0.5350140056022409;24
127805;145;0.3634085213032581;19
206055;124;0.5990338164251208;5
142322;72;0.254416961130742;126
337595;59;0.4068965517241379;31
149320;65;0.3299492385786802;11
102059;112;0.17582417582417584;54
279703;57;0.504424778761062;6
237923;92;0.3607843137254902;14
172428;53;0.2314410480349345;16
322284;147;0.4651898734177215;16
10935;60;0.4838709677419355;7
16706;250;0.5580357142857143;26
53996;95;0.4896907216494845;15
144457;55;0.1903114186851211;36
293704;62;0.5299145299145299;0
71667;71;0.48299319727891155;1
300171;74;0.25170068027210885;51
114327;98;0.33447098976109213;13
16708;100;0.6410256410256411;13
23966;153;0.41689373297002724;8
242923;78;0.30708661417322836;8
175634;109;0.5343137254901961;12
286420;98;0.21923937360178972;82
128417;74;0.3915343915343915;22
268708;67;0.3116279069767442;5
112729;68;0.5112781954887218;7
230603;53;0.5096153846153846;9
343611;72;0.36;6
231044;102;0.5368421052631579;2
347889;220;0.4631578947368421;55
201980;148;0.5156794425087108;3
84991;44;0.3826086956521739;15
11887;44;0.3464566929133858;28
104570;84;0.5283018867924528;17
269240;70;0.546875;7
334299;76;0.37623762376237624;7
166213;172;0.4636118598382749;21
301547;192;0.4146868250539957;14
288504;305;0.5690298507462687;21
80017;35;0.36082474226804123;3
218995;67;0.18662952646239556;53
282086;102;0.4533333333333333;11
231144;59;0.5363636363636364;2
226441;67;0.25868725868725867;44
234385;88;0.43137254901960786;10
129040;175;0.39325842696629215;20
112728;82;0.640625;3
282477;62;0.16103896103896104;30
54295;243;0.31153846153846154;17
35357;53;0.2994350282485876;21
294339;85;0.2891156462585034;14
295658;164;0.43157894736842106;9
211987;68;0.6938775510204082;4
31605;58;0.37662337662337664;10
343923;109;0.46382978723404256;20
204007;91;0.5449101796407185;11
32043;86;0.38565022421524664;9
66193;55;0.6626506024096386;5
334729;144;0.39452054794520547;32
243324;103;0.5421052631578948;6
15839;60;0.6976744186046512;2
301544;94;0.3643410852713178;33
342586;62;0.33879781420765026;6
140093;95;0.536723163841808;2
324;299;0.4018817204301075;20
176381;156;0.5416666666666666;13
251847;53;0.38686131386861317;11
361086;118;0.3241758241758242;8
90499;5;1.0;0
257669;410;0.45353982300884954;25
203223;86;0.2975778546712803;32
