651;2007
652;2007
515;2011
598;2014
653;2007
464;2006
654;2005
655;2006
618;2006
656;2016
657;2006
658;2006
659;2014
660;2007
661;2006
644;2010
359;2006
662;2010
639;2006
663;2007
664;2007
665;2007
666;2005
667;2006
668;2006
444;2010
669;2007
464;2005
670;2007
671;2006
672;2009
673;2008
500;2006
674;2008
567;2007
675;2005
390;2006
676;2014
677;2007
678;1986
679;2006
680;2006
418;2001
681;2007
682;1997
683;2015
684;2012
685;2011
686;2009
687;2011
688;2007
689;1982
690;2014
691;2006
692;2006
693;2007
694;2014
637;2006
695;2008
696;2014
697;2008
386;1981
698;2008
699;2006
700;2015
701;2006
577;2007
674;2006
356;2007
702;2006
510;2012
703;2006
704;2009
329;2006
705;2008
706;2006
707;2007
566;1994
708;2007
709;2007
704;2006
710;2007
711;2006
712;2014
396;2007
713;2005
714;1997
495;2006
715;2006
716;2006
717;2006
718;2007
667;2006
719;2006
720;2009
552;2006
483;2008
510;2006
337;1998
378;2007
566;2006
668;2007
721;2011
722;2006
665;2007
723;2006
380;2006
724;2007
725;2007
726;2006
727;2007
728;2006
729;2006
473;2006
730;2009
504;1991
731;2007
732;1985
733;2006
734;2007
735;2006
561;2000
418;2000
455;2007
474;2013
736;1999
719;2006
737;2000
738;2006
739;2012
740;2014
741;2006
742;2006
743;2006
744;2015
745;2006
746;2006
747;2013
748;2006
749;2012
750;2011
751;2015
752;2007
753;2012
754;2006
755;2011
756;2003
757;2010
750;2010
758;2007
759;2011
760;2001
761;2006
748;2006
762;1999
763;2016
757;2009
764;2009
765;2012
766;2007
767;2016
768;2007
769;2012
770;2006
771;2009
772;2006
773;2006
774;2006
750;2010
775;2011
776;2008
777;1995
778;2004
779;2007
780;2011
781;2006
782;2007
783;2006
743;2012
784;2016
785;2012
786;2006
787;2014
788;1995
789;2016
748;2007
790;2008
791;2015
792;2016
793;2010
794;2006
795;2007
796;2012
797;2008
798;2006
760;2005
799;2009
800;2012
773;2006
743;2013
801;2014
802;2012
749;2012
802;2016
777;2007
803;2014
748;2006
804;2006
805;2016
745;2007
757;2012
749;2010
806;2011
807;2009
808;2009
809;2014
810;2006
757;2006
752;2011
811;2006
802;2011
812;2008
801;2013
813;2010
814;2014
750;2005
745;2014
815;2006
816;2001
749;2015
817;1999
818;2006
819;2012
820;2012
821;2006
773;2006
743;2002
800;2006
822;2012
823;2007
783;2005
752;2007
786;2006
824;2011
825;2014
757;2007
782;2007
826;2007
827;2015
779;1995
820;2014
745;2006
762;2009
828;2006
829;2007
830;2016
802;2014
743;2014
831;2008
832;2006
833;2013
834;2011
786;2008
835;2004
836;2014
837;2010
780;2006
838;2007
839;2006
840;2006
841;2008
842;2016
843;2012
799;2007
844;2007
791;2015
845;2013
757;2010
846;2007
847;2008
848;2011
849;2009
850;2008
851;2008
852;2008
853;2007
819;2008
756;2003
823;2008
759;2012
854;2016
741;2014
815;2006
782;2006
739;2016
855;2016
800;2006
756;2004
757;2012
856;2007
821;2006
750;2012
739;2012
791;2015
857;2006
743;2010
858;2007
859;1993
742;2006
782;2007
739;2015
860;2000
760;2011
857;2007
861;2014
743;2012
862;2013
779;2007
863;2006
779;2006
864;2004
762;2006
846;2006
865;2007
866;2008
867;1997
868;2006
869;2010
756;2003
870;2006
826;2006
871;2007
852;2008
777;2011
807;2001
872;2014
873;2010
846;2006
821;2006
754;2010
834;2013
874;2011
857;2008
773;2010
875;2006
818;2006
876;2010
760;2010
877;2011
826;2012
774;2006
878;2014
879;2014
807;2009
797;2009
857;2008
783;2006
880;2006
745;2006
881;2014
768;2006
781;2007
748;2008
882;2012
883;2008
884;2013
860;2008
754;2007
739;2013
787;2016
885;2006
846;2007
872;2014
742;2006
757;2010
783;2010
886;2006
887;2012
888;2016
749;2011
889;2006
890;2010
750;2005
891;2006
748;2006
745;2006
892;2014
893;2006
839;2006
894;1995
852;2006
895;2004
748;2006
896;2012
897;1999
779;2006
898;2007
899;2010
749;2011
820;2015
864;2009
775;2012
743;2011
900;2007
901;2016
824;2011
902;2006
827;2014
903;2011
773;2006
904;2013
786;2011
870;2006
905;2011
852;2008
906;2008
907;2016
857;2016
908;2007
909;2008
910;2016
797;2005
796;2010
911;2006
912;2007
913;2007
752;2007
914;2016
750;2006
915;2006
870;2007
916;2012
917;2014
912;2007
918;2016
808;2009
919;2008
920;2007
921;2016
922;2013
797;2007
799;2006
923;2012
799;2006
757;2013
745;2006
760;2007
924;2012
846;2011
819;2007
870;2007
925;2013
771;2004
834;2013
926;2008
927;2006
920;2006
770;2008
841;2009
928;2015
929;2013
757;2014
813;2010
760;2003
833;2012
773;2007
757;2015
930;2007
771;2015
931;2006
799;2006
804;2010
932;2008
933;2007
934;2006
901;2011
775;2009
935;2014
749;2010
936;2013
912;2010
854;2011
743;2014
757;2015
929;2013
857;2012
937;2014
938;2012
939;2011
738;2006
750;2009
842;2010
940;2010
941;2016
775;2011
942;2008
943;1999
782;2006
933;2013
944;2012
795;2007
739;2015
757;2007
819;2007
945;2006
946;2010
947;2013
834;2009
948;2014
890;2010
940;2011
949;2014
950;2007
951;2012
857;2007
952;2008
762;2004
860;2002
751;2010
797;2006
896;2012
784;2016
797;2009
953;2008
854;2016
954;2006
955;2005
956;2007
864;2010
780;2007
957;2010
958;2016
959;2015
813;2012
870;2006
743;2009
860;2010
755;2012
832;2006
799;2012
797;2006
960;2009
802;2011
961;2014
808;2010
933;2012
962;2013
953;2013
916;2012
963;2007
933;2012
800;2007
745;2006
964;2015
918;2012
799;2009
760;2002
943;2006
965;2009
752;2007
966;2006
967;2013
968;2010
969;2006
923;2000
970;2012
971;2006
972;2010
757;2011
973;2016
960;2013
927;2006
775;2010
780;2007
748;2014
913;2008
974;2006
807;2006
833;2010
975;2014
745;2006
846;2008
976;1996
797;2014
797;2007
750;2008
885;2006
953;2010
977;1996
771;2007
918;2014
823;2007
745;2006
739;2013
978;2011
940;2013
979;2013
782;2006
834;2011
846;2006
761;2007
980;2002
798;2006
834;2012
799;2007
981;2007
794;2002
750;2011
982;2007
888;2013
853;2007
802;2010
751;2010
773;2015
983;2006
984;2015
781;2006
799;2006
955;2008
757;2008
757;2007
762;2009
985;2007
745;2006
818;2006
883;2012
901;2014
782;2006
986;2007
987;2007
988;2006
989;2007
990;2007
991;2007
992;2007
993;2016
994;2007
995;2007
996;2007
997;2007
998;2007
999;2007
1000;2007
1001;2006
1002;2007
1003;2007
1004;2006
1005;2006
1006;2007
1007;2016
1008;2007
1009;2007
1010;2007
1011;2008
1012;2006
1013;2009
1014;2012
1015;2007
1016;2006
1017;2006
1018;2007
1019;2007
1020;2007
1021;2009
1022;2007
1023;2015
1024;2007
1025;2007
1026;2007
1027;2007
1020;2003
1028;2007
1029;2007
1030;2007
1031;2007
1032;2008
1033;2006
1034;2007
1035;2006
987;2006
1022;2006
1036;2008
1037;2007
1038;2007
1039;2006
1040;2006
1041;2007
1032;2007
1042;2007
987;2007
1043;2008
1044;2007
1045;2007
1019;2007
1046;2006
1024;2007
1047;2006
1048;2007
1049;2007
1050;2007
1019;2006
1051;2007
1037;2006
1052;2006
1053;2006
1054;2007
1055;2006
1056;2006
1046;2007
1057;2007
1058;2015
1059;2007
1060;2007
1061;2007
1062;2013
1063;2007
1064;2007
1065;2007
1066;2006
1067;2007
1068;2012
1069;2007
1070;2007
1071;2007
1072;2007
1073;2006
1074;2007
1075;2007
1076;2007
1077;2007
1078;2006
1079;2012
1080;2007
1081;2007
1082;2007
1083;2016
1002;2014
1034;2007
1084;2009
1085;2007
1086;2007
1017;2006
1010;2007
1087;2006
1088;2010
1089;2011
1090;2007
1091;2014
1092;2006
1093;2006
1003;2010
1094;2006
1095;1993
1096;2007
1097;2006
999;2007
1098;2010
1099;2007
1100;2007
1101;2006
1102;2014
1103;2006
1104;2008
1105;2007
1024;2007
1106;2009
1107;2007
1022;2007
1108;2009
1109;2010
1110;2010
1111;2001
1112;2006
1113;2007
1109;2010
989;2007
1114;2007
1115;2007
1116;2007
1117;2006
1040;2013
1064;2009
1118;2014
1119;2006
1043;2015
1120;2006
1121;2014
1122;2006
1058;2015
1123;2007
991;2001
1124;2006
1106;2006
1125;2006
1126;2009
1015;2007
1127;2007
1128;2007
1129;2007
1007;2007
1130;2007
1131;2011
991;1988
1132;2007
1133;2006
1134;2007
1135;2007
1136;2006
1137;2007
1138;2006
1139;2007
1140;2007
1141;2016
1094;2007
1142;2007
1143;2008
1144;2007
1145;2007
1112;2010
1146;2013
1147;2006
1148;2007
1149;2006
1115;2007
1112;2006
989;2009
1150;2007
1075;2007
1151;2007
1152;2009
1153;2007
992;2007
1154;2007
1155;2007
1156;2007
1003;2007
1007;2016
1157;2010
1040;2007
1158;2007
1159;2006
1147;2007
1009;2007
1160;2007
1161;2012
1162;2006
1104;2006
1163;2014
1162;2006
1164;2007
1165;2007
1166;2013
1167;2007
1168;2007
1156;2007
1169;2006
1110;2007
1170;2015
1171;2007
1172;2007
1173;2006
987;2006
1022;2006
1158;2007
1174;2007
1137;2007
991;2015
996;2007
1175;2007
1070;2007
1176;2007
1177;2006
1052;2006
1178;2006
1179;2007
1180;2006
1181;2006
1153;2006
1182;2007
1183;2007
1112;2006
1184;2007
1185;2006
1186;2007
1105;2006
1187;2013
1153;2007
1063;2007
1051;2007
1019;2007
1188;2015
1189;2007
1188;2011
1190;2007
1191;2006
1192;2013
1193;2007
998;2007
1194;2015
1195;2010
1196;2007
1174;2007
1019;2007
1197;2007
1022;2010
1198;2014
1199;2006
1157;2007
1200;2009
999;2006
1137;2007
1201;2007
1202;2013
1097;2007
1203;2007
1204;2006
1205;2007
1094;2006
1206;2007
1024;2007
1207;2007
1208;2007
1209;2006
1185;2006
1210;2007
1211;2004
1058;2015
1212;2007
1213;2007
1214;2006
1004;2007
1215;2006
1216;2012
1217;2010
1218;2006
1219;2015
1070;2007
1220;2016
1169;2006
1221;2007
1222;2006
1223;2007
1224;2006
1114;2007
1225;2007
1226;2007
1227;2006
1228;2006
1229;2007
1163;2016
1230;2007
1231;2007
1155;2007
1188;2007
1204;2005
1232;2007
1233;2012
1105;2006
1224;2006
1234;2006
1235;2007
1214;2007
1101;2006
1232;2012
1236;2007
1237;2007
1238;2010
1239;2006
1110;2007
987;2007
1240;2007
1241;2007
1084;2007
1242;2010
1243;2006
1168;2007
1244;2012
1245;2010
1116;2007
1022;2015
986;2007
1086;2007
1052;2006
999;2006
1246;2007
1247;2006
1118;2006
1248;2007
1118;2006
1249;2007
1250;2007
1022;2006
1043;2009
1251;2007
1252;2007
1253;2006
1073;2007
1254;2007
1088;2010
1143;2007
1255;2006
1161;2016
1256;2008
1219;2015
1257;2007
1258;2007
1259;2007
1260;2009
1086;2007
1261;2014
1118;2014
1206;2007
999;2006
1262;2009
1232;2010
1263;2007
1264;2013
1265;2014
1266;2006
1267;2007
1030;2007
1032;2010
1151;2006
1095;2006
1268;2012
1269;2015
1087;2006
1270;2015
1271;2007
1118;2007
1272;2006
1273;2007
1222;2007
1006;2007
1073;2007
1153;2007
1267;2007
1092;2007
1274;2007
1201;2007
1275;2015
1210;2007
1276;2010
1277;2007
1112;2007
1067;2006
1255;2006
1007;2016
1240;2007
1278;2012
1101;2015
1180;2006
1026;2007
1279;2008
1280;2007
1078;2007
1274;2007
1121;2016
1176;2007
1281;2007
1110;2007
1282;2010
1283;2016
1284;2006
1093;2006
1101;2007
1267;2007
1285;2007
1286;2010
1230;2007
1199;2006
1268;2007
1287;2007
1288;2006
998;2007
1289;2007
1009;2007
1188;2016
1270;1992
1265;2006
1285;2009
1274;2007
1109;2007
1290;2007
1291;2007
1119;1999
1292;2007
1072;2005
1293;2006
1294;2007
1159;2006
1295;2006
1063;2007
1296;2007
1253;2006
1297;2007
1004;1994
1298;2010
1299;2007
1227;2006
1246;2007
1265;2006
1300;2007
1301;2007
1073;2007
1012;2007
1299;2003
1302;2007
1099;2007
1037;2007
1086;2007
1017;2006
1153;2016
1084;2005
1303;1997
1074;2007
1256;2006
1304;2010
1305;2007
1306;2007
1307;2006
1308;2007
1247;2006
1309;2007
1073;2006
1251;2006
1310;2006
1147;2007
